"ConsensusUser","True_Species","Aggreement","Season","ModeCrowdNAnimals.x","ModeCrowdNAnimals_Low","ModeCrowdNAnimals_High","TRUE_COUNT","Agreement_Total_Count","Agreement_Total_Count.Low","Agreement_Total_Count.HIGH"
"DEER","DEER",1,"SSWI1","1",1,1,"1",1,1,1
"DEER","DEER",1,"SSWI1","1",1,1,"1",1,1,1
"DEER","DEER",1,"SSWI1","1",1,1,"1",1,1,1
"DEER","DEER",1,"SSWI1","1",1,1,"1",1,1,1
"DEER","DEER",1,"SSWI1","1",1,1,"1",1,1,1
"DEER","DEER",1,"SSWI1","1",1,1,"1",1,1,1
"DEER","DEER",1,"SSWI1","1",1,1,"1",1,1,1
"DEER","DEER",1,"SSWI1","1",1,1,"1",1,1,1
"DEER","DEER",1,"SSWI1","1",1,1,"1",1,1,1
"DEER","DEER",1,"SSWI1","1",1,1,"1",1,1,1
"DEER","DEER",1,"SSWI1","1",1,1,"1",1,1,1
"DEER","DEER",1,"SSWI1","1",1,1,"1",1,1,1
"DEER","DEER",1,"SSWI1","1",1,1,"1",1,1,1
"DEER","DEER",1,"SSWI1","1",1,1,"1",1,1,1
"DEER","DEER",1,"SSWI1","1",1,1,"1",1,1,1
"DEER","DEER",1,"SSWI1","1",1,1,"1",1,1,1
"DEER","DEER",1,"SSWI1","1",1,1,"1",1,1,1
"DEER","DEER",1,"SSWI1","1",1,1,"1",1,1,1
"DEER","DEER",1,"SSWI1","1",1,1,"1",1,1,1
"DEER","DEER",1,"SSWI1","1",1,1,"1",1,1,1
"DEER","DEER",1,"SSWI1","1",1,1,"1",1,1,1
"DEER","DEER",1,"SSWI1","1",1,1,"1",1,1,1
"DEER","DEER",1,"SSWI1","2",2,2,"2",1,1,1
"DEER","DEER",1,"SSWI1","1",1,1,"1",1,1,1
"DEER","DEER",1,"SSWI1","1",1,1,"1",1,1,1
"DEER","DEER",1,"SSWI1","2",2,2,"2",1,1,1
"DEER","DEER",1,"SSWI1","1",1,1,"1",1,1,1
"DEER","DEER",1,"SSWI1","1",1,1,"1",1,1,1
"DEER","DEER",1,"SSWI1","1",1,1,"1",1,1,1
"BEAR","BEAR",1,"SSWI1","1",1,1,"1",1,1,1
"BEAR","BEAR",1,"SSWI1","1",1,1,"1",1,1,1
"DEER","DEER",1,"SSWI1","1",1,1,"1",1,1,1
"DEER","DEER",1,"SSWI1","1",1,1,"1",1,1,1
"DEER","DEER",1,"SSWI1","2",2,2,"2",1,1,1
"RACCOON","RACCOON",1,"SSWI1","1",1,1,"1",1,1,1
"DEER","DEER",1,"SSWI1","1",1,1,"1",1,1,1
"DEER","DEER",1,"SSWI1","1",1,1,"1",1,1,1
"DEER","DEER",1,"SSWI1","1",1,1,"1",1,1,1
"DEER","DEER",1,"SSWI1","2",2,2,"2",1,1,1
"DEER","DEER",1,"SSWI1","2",2,2,"2",1,1,1
"DEER","DEER",1,"SSWI1","3",3,3,"3",1,1,1
"DEER","DEER",1,"SSWI1","1",1,1,"1",1,1,1
"SQUIRREL","UNKNOWN",0,"SSWI1","1",1,1,"1",1,1,1
"DEER","DEER",1,"SSWI1","1",1,1,"1",1,1,1
"DEER","DEER",1,"SSWI1","2",2,2,"2",1,1,1
"DEER","DEER",1,"SSWI1","2",2,2,"2",1,1,1
"DEER","DEER",1,"SSWI1","2",2,2,"2",1,1,1
"DEER","DEER",1,"SSWI1","2",2,2,"2",1,1,1
"DEER","DEER",1,"SSWI1","2",2,2,"2",1,1,1
"DEER","DEER",1,"SSWI1","1",1,1,"1",1,1,1
"DEER","DEER",1,"SSWI1","1",1,1,"1",1,1,1
"DEER","DEER",1,"SSWI1","3",3,3,"3",1,1,1
"DEER","DEER",1,"SSWI1","3",3,3,"3",1,1,1
"DEER","DEER",1,"SSWI1","3",3,3,"3",1,1,1
"DEER","DEER",1,"SSWI1","3",3,3,"3",1,1,1
"DEER","DEER",1,"SSWI1","3",3,3,"3",1,1,1
"DEER","DEER",1,"SSWI1","3",3,3,"3",1,1,1
"DEER","DEER",1,"SSWI1","3",3,3,"3",1,1,1
"DEER","DEER",1,"SSWI1","2",2,2,"2",1,1,1
"DEER","DEER",1,"SSWI1","2",2,2,"2",1,1,1
"DEER","DEER",1,"SSWI1","2",2,2,"2",1,1,1
"DEER","DEER",1,"SSWI1","2",2,2,"2",1,1,1
"DEER","DEER",1,"SSWI1","2",2,2,"2",1,1,1
"DEER","DEER",1,"SSWI1","2",2,2,"2",1,1,1
"DEER","DEER",1,"SSWI1","2",2,2,"2",1,1,1
"DEER","DEER",1,"SSWI1","2",2,2,"2",1,1,1
"DEER","DEER",1,"SSWI1","2",2,2,"2",1,1,1
"DEER","DEER",1,"SSWI1","1",1,1,"1",1,1,1
"DEER","DEER",1,"SSWI1","2",2,2,"2",1,1,1
"DEER","DEER",1,"SSWI1","2",2,2,"2",1,1,1
"DEER","DEER",1,"SSWI1","2",2,2,"2",1,1,1
"DEER","DEER",1,"SSWI1","2",2,2,"2",1,1,1
"DEER","DEER",1,"SSWI1","2",2,2,"2",1,1,1
"DEER","DEER",1,"SSWI1","3 and/or 2",2,3,"3",0,0,1
"DEER","DEER",1,"SSWI1","3",3,3,"3",1,1,1
"DEER","DEER",1,"SSWI1","3",3,3,"3",1,1,1
"DEER","DEER",1,"SSWI1","3",3,3,"3",1,1,1
"DEER","DEER",1,"SSWI1","2",2,2,"2",1,1,1
"DEER","DEER",1,"SSWI1","3",3,3,"3",1,1,1
"DEER","DEER",1,"SSWI1","3",3,3,"3",1,1,1
"DEER","DEER",1,"SSWI1","3",3,3,"3",1,1,1
"DEER","DEER",1,"SSWI1","2",2,2,"2",1,1,1
"DEER","DEER",1,"SSWI1","1",1,1,"1",1,1,1
"BEAR","BEAR",1,"SSWI1","1",1,1,"1",1,1,1
"ELK","ELK",1,"SSWI1","1",1,1,"1",1,1,1
"BEAR","BEAR",1,"SSWI1","1",1,1,"1",1,1,1
"BEAR","BEAR",1,"SSWI1","1",1,1,"1",1,1,1
"OTHER_BIRD","OTHER_BIRD",1,"SSWI1","1",1,1,"1",1,1,1
"DEER","DEER",1,"SSWI1","1",1,1,"1",1,1,1
"DEER","DEER",1,"SSWI1","1",1,1,"1",1,1,1
"DEER","DEER",1,"SSWI1","1",1,1,"1",1,1,1
"DEER","DEER",1,"SSWI1","2",2,2,"2",1,1,1
"DEER","DEER",1,"SSWI1","2",2,2,"2",1,1,1
"DEER","DEER",1,"SSWI1","2",2,2,"2",1,1,1
"DEER","DEER",1,"SSWI1","1",1,1,"1",1,1,1
"DEER","DEER",1,"SSWI1","1",1,1,"1",1,1,1
"DEER","DEER",1,"SSWI1","1",1,1,"1",1,1,1
"DEER","DEER",1,"SSWI1","1",1,1,"1",1,1,1
"DEER","ELK",0,"SSWI1","1",1,1,"1",1,1,1
"ELK","ELK",1,"SSWI1","2",2,2,"2",1,1,1
"NOTHINGHERE","NOTHINGHERE",1,"SSWI1","0",0,0,"0",1,1,1
"DEER","DEER",1,"SSWI1","1",1,1,"1",1,1,1
"DEER","DEER",1,"SSWI1","1",1,1,"1",1,1,1
"ELK","ELK",1,"SSWI1","1",1,1,"1",1,1,1
"DEER","ELK",0,"SSWI1","1",1,1,"1",1,1,1
"COYOTE","COYOTE",1,"SSWI1","1",1,1,"1",1,1,1
"ELK","ELK",1,"SSWI1","1",1,1,"1",1,1,1
"ELK","ELK",1,"SSWI1","1",1,1,"1",1,1,1
"DEER","UNKNOWN",0,"SSWI1","1",1,1,"1",1,1,1
"DEER","DEER",1,"SSWI1","1",1,1,"1",1,1,1
"ELK","ELK",1,"SSWI1","1",1,1,"1",1,1,1
"DEER","ELK",0,"SSWI1","1",1,1,"1",1,1,1
"DEER","ELK",0,"SSWI1","1",1,1,"1",1,1,1
"DEER","ELK",0,"SSWI1","1",1,1,"1",1,1,1
"DEER","ELK",0,"SSWI1","1",1,1,"1",1,1,1
"ELK","ELK",1,"SSWI1","1",1,1,"1",1,1,1
"ELK","ELK",1,"SSWI1","1",1,1,"1",1,1,1
"ELK","ELK",1,"SSWI1","1",1,1,"1",1,1,1
"ELK","ELK",1,"SSWI1","1",1,1,"1",1,1,1
"DEER","ELK",0,"SSWI1","1",1,1,"1",1,1,1
"ELK","ELK",1,"SSWI1","2",2,2,"2",1,1,1
"DEER","ELK",0,"SSWI1","1",1,1,"1",1,1,1
"SQUIRREL","SQUIRREL",1,"SSWI1","1",1,1,"1",1,1,1
"DEER","DEER",1,"SSWI1","1",1,1,"1",1,1,1
"DEER","DEER",1,"SSWI1","1",1,1,"1",1,1,1
"DEER","DEER",1,"SSWI1","1",1,1,"1",1,1,1
"DEER","DEER",1,"SSWI1","1",1,1,"1",1,1,1
"DEER","DEER",1,"SSWI1","1",1,1,"1",1,1,1
"DEER","DEER",1,"SSWI1","1",1,1,"1",1,1,1
"ELK","ELK",1,"SSWI1","1",1,1,"1",1,1,1
"ELK","ELK",1,"SSWI1","1",1,1,"1",1,1,1
"ELK","ELK",1,"SSWI1","2",2,2,"2",1,1,1
"ELK","ELK",1,"SSWI1","1",1,1,"1",1,1,1
"DEER","ELK",0,"SSWI1","1",1,1,"1",1,1,1
"DEER","ELK",0,"SSWI1","1",1,1,"1",1,1,1
"DEER","ELK",0,"SSWI1","1",1,1,"1",1,1,1
"SQUIRREL","SQUIRREL",1,"SSWI1","1",1,1,"1",1,1,1
"DEER","DEER",1,"SSWI1","1",1,1,"1",1,1,1
"MINK","FISHER",0,"SSWI1","1",1,1,"1",1,1,1
"UNKNOWN","FISHER",0,"SSWI1","1",1,1,"1",1,1,1
"DEER","DEER",1,"SSWI1","1",1,1,"1",1,1,1
"DEER","DEER",1,"SSWI1","1",1,1,"1",1,1,1
"DEER","DEER",1,"SSWI1","1",1,1,"1",1,1,1
"DEER","DEER",1,"SSWI1","1",1,1,"1",1,1,1
"RACCOON","RACCOON",1,"SSWI1","1",1,1,"1",1,1,1
"DEER","DEER",1,"SSWI1","1",1,1,"1",1,1,1
"DEER","DEER",1,"SSWI1","1",1,1,"1",1,1,1
"DEER","DEER",1,"SSWI1","1",1,1,"1",1,1,1
"DEER","DEER",1,"SSWI1","1",1,1,"1",1,1,1
"DEER","DEER",1,"SSWI1","1",1,1,"1",1,1,1
"DEER","DEER",1,"SSWI1","1",1,1,"1",1,1,1
"DEER","DEER",1,"SSWI1","1",1,1,"1",1,1,1
"BEAR","BEAR",1,"SSWI1","1",1,1,"1",1,1,1
"BEAR","BEAR",1,"SSWI1","1",1,1,"1",1,1,1
"DEER","DEER",1,"SSWI1","1",1,1,"1",1,1,1
"DEER","DEER",1,"SSWI1","1",1,1,"1",1,1,1
"DEER","DEER",1,"SSWI1","1",1,1,"1",1,1,1
"DEER","DEER",1,"SSWI1","1",1,1,"1",1,1,1
"DEER","DEER",1,"SSWI1","1",1,1,"1",1,1,1
"DEER","DEER",1,"SSWI1","1",1,1,"1",1,1,1
"DEER","DEER",1,"SSWI1","1",1,1,"1",1,1,1
"DEER","DEER",1,"SSWI1","1",1,1,"1",1,1,1
"DEER","DEER",1,"SSWI1","1",1,1,"1",1,1,1
"DEER","DEER",1,"SSWI1","1",1,1,"1",1,1,1
"DEER","ELK",0,"SSWI1","1",1,1,"1",1,1,1
"ELK","ELK",1,"SSWI1","1",1,1,"1",1,1,1
"ELK","ELK",1,"SSWI1","1",1,1,"1",1,1,1
"ELK","ELK",1,"SSWI1","1",1,1,"1",1,1,1
"ELK","ELK",1,"SSWI1","1",1,1,"1",1,1,1
"ELK","ELK",1,"SSWI1","1",1,1,"1",1,1,1
"DEER","ELK",0,"SSWI1","1",1,1,"1",1,1,1
"DEER","ELK",0,"SSWI1","1",1,1,"1",1,1,1
"DEER","ELK",0,"SSWI1","1",1,1,"1",1,1,1
"DEER","ELK",0,"SSWI1","1",1,1,"1",1,1,1
"DEER","ELK",0,"SSWI1","1",1,1,"1",1,1,1
"DEER","ELK",0,"SSWI1","1",1,1,"1",1,1,1
"NOTHINGHERE","ELK",0,"SSWI1","0",0,0,"0",1,1,1
"DEER","ELK",0,"SSWI1","1",1,1,"1",1,1,1
"DEER","ELK",0,"SSWI1","1",1,1,"1",1,1,1
"ELK","ELK",1,"SSWI1","1",1,1,"1",1,1,1
"ELK","ELK",1,"SSWI1","1",1,1,"1",1,1,1
"DEER","ELK",0,"SSWI1","1",1,1,"1",1,1,1
"DEER","ELK",0,"SSWI1","1",1,1,"1",1,1,1
"ELK","ELK",1,"SSWI1","1",1,1,"1",1,1,1
"DEER","ELK",0,"SSWI1","1",1,1,"1",1,1,1
"ELK","ELK",1,"SSWI1","1",1,1,"1",1,1,1
"ELK","ELK",1,"SSWI1","1",1,1,"1",1,1,1
"DEER","ELK",0,"SSWI1","1",1,1,"1",1,1,1
"DEER","ELK",0,"SSWI1","1",1,1,"1",1,1,1
"ELK","ELK",1,"SSWI1","1",1,1,"1",1,1,1
"ELK","ELK",1,"SSWI1","1",1,1,"1",1,1,1
"ELK","ELK",1,"SSWI1","1",1,1,"1",1,1,1
"DEER","ELK",0,"SSWI1","1",1,1,"1",1,1,1
"ELK","ELK",1,"SSWI1","1",1,1,"1",1,1,1
"WEASEL","FISHER",0,"SSWI1","1",1,1,"1",1,1,1
"DEER","DEER",1,"SSWI1","1",1,1,"1",1,1,1
"DEER","DEER",1,"SSWI1","1",1,1,"1",1,1,1
"DEER","DEER",1,"SSWI1","1",1,1,"1",1,1,1
"DEER","DEER",1,"SSWI1","1",1,1,"1",1,1,1
"DEER","DEER",1,"SSWI1","1",1,1,"1",1,1,1
"DEER","DEER",1,"SSWI1","1",1,1,"1",1,1,1
"DEER","DEER",1,"SSWI1","1",1,1,"1",1,1,1
"BOBCAT","BOBCAT",1,"SSWI1","1",1,1,"1",1,1,1
"DEER","DEER",1,"SSWI1","1",1,1,"1",1,1,1
"ELK","ELK",1,"SSWI1","1",1,1,"1",1,1,1
"ELK","ELK",1,"SSWI1","2",2,2,"2",1,1,1
"ELK","ELK",1,"SSWI1","1",1,1,"1",1,1,1
"ELK","ELK",1,"SSWI1","1",1,1,"1",1,1,1
"DEER","UNKNOWN",0,"SSWI1","1",1,1,"1",1,1,1
"DEER","UNKNOWN",0,"SSWI1","1",1,1,"1",1,1,1
"DEER","DEER",1,"SSWI1","1",1,1,"1",1,1,1
"DEER","DEER",1,"SSWI1","1",1,1,"1",1,1,1
"DEER","DEER",1,"SSWI1","1",1,1,"1",1,1,1
"DEER","DEER",1,"SSWI1","2",2,2,"2",1,1,1
"DEER","DEER",1,"SSWI1","2",2,2,"2",1,1,1
"DEER","DEER",1,"SSWI1","2",2,2,"2",1,1,1
"DEER","DEER",1,"SSWI1","2",2,2,"2",1,1,1
"DEER","DEER",1,"SSWI1","2",2,2,"2",1,1,1
"DEER","DEER",1,"SSWI1","2",2,2,"2",1,1,1
"DEER","DEER",1,"SSWI1","2",2,2,"2",1,1,1
"DEER","DEER",1,"SSWI1","1",1,1,"1",1,1,1
"DEER","DEER",1,"SSWI1","1",1,1,"1",1,1,1
"DEER","DEER",1,"SSWI1","1",1,1,"1",1,1,1
"DEER","DEER",1,"SSWI1","1",1,1,"1",1,1,1
"DEER","DEER",1,"SSWI1","1",1,1,"1",1,1,1
"DEER","DEER",1,"SSWI1","1",1,1,"1",1,1,1
"DEER","DEER",1,"SSWI1","1",1,1,"1",1,1,1
"DEER","DEER",1,"SSWI1","1",1,1,"1",1,1,1
"DEER","DEER",1,"SSWI1","1",1,1,"1",1,1,1
"DEER","DEER",1,"SSWI1","1",1,1,"1",1,1,1
"DEER","DEER",1,"SSWI1","1",1,1,"1",1,1,1
"DEER","DEER",1,"SSWI1","1",1,1,"1",1,1,1
"DEER","DEER",1,"SSWI1","1",1,1,"1",1,1,1
"DEER","DEER",1,"SSWI1","1",1,1,"1",1,1,1
"DEER","DEER",1,"SSWI1","1",1,1,"1",1,1,1
"DEER","DEER",1,"SSWI1","1",1,1,"1",1,1,1
"SQUIRREL","SQUIRREL",1,"SSWI1","1",1,1,"1",1,1,1
"DEER","DEER",1,"SSWI1","1",1,1,"1",1,1,1
"DEER","DEER",1,"SSWI1","1",1,1,"1",1,1,1
"DEER","DEER",1,"SSWI1","1",1,1,"1",1,1,1
"ELK","ELK",1,"SSWI1","1",1,1,"1",1,1,1
"DEER","ELK",0,"SSWI1","1",1,1,"1",1,1,1
"ELK","ELK",1,"SSWI1","1",1,1,"1",1,1,1
"ELK","ELK",1,"SSWI1","1",1,1,"1",1,1,1
"NOTHINGHERE","ELK",0,"SSWI1","0 and/or 1",0,1,"1",0,0,1
"DEER","ELK",0,"SSWI1","1",1,1,"1",1,1,1
"ELK","ELK",1,"SSWI1","1",1,1,"1",1,1,1
"ELK","ELK",1,"SSWI1","1",1,1,"1",1,1,1
"ELK","ELK",1,"SSWI1","1",1,1,"1",1,1,1
"ELK","ELK",1,"SSWI1","1",1,1,"1",1,1,1
"ELK","ELK",1,"SSWI1","1",1,1,"1",1,1,1
"ELK","ELK",1,"SSWI1","1",1,1,"1",1,1,1
"DEER","DEER",1,"SSWI1","1",1,1,"1",1,1,1
"DEER","DEER",1,"SSWI1","1",1,1,"1",1,1,1
"DEER","DEER",1,"SSWI1","1",1,1,"1",1,1,1
"DEER","DEER",1,"SSWI1","1",1,1,"1",1,1,1
"DEER","DEER",1,"SSWI1","1",1,1,"1",1,1,1
"DEER","DEER",1,"SSWI1","1",1,1,"1",1,1,1
"DEER","DEER",1,"SSWI1","1",1,1,"1",1,1,1
"DEER","DEER",1,"SSWI1","1",1,1,"1",1,1,1
"DEER","DEER",1,"SSWI1","1",1,1,"1",1,1,1
"DEER","DEER",1,"SSWI1","1",1,1,"1",1,1,1
"DEER","DEER",1,"SSWI1","1",1,1,"1",1,1,1
"DEER","DEER",1,"SSWI1","1",1,1,"1",1,1,1
"DEER","DEER",1,"SSWI1","1",1,1,"1",1,1,1
"DEER","DEER",1,"SSWI1","1",1,1,"1",1,1,1
"DEER","ELK",0,"SSWI1","1",1,1,"1",1,1,1
"ELK","ELK",1,"SSWI1","1",1,1,"1",1,1,1
"ELK","ELK",1,"SSWI1","1",1,1,"1",1,1,1
"ELK","ELK",1,"SSWI1","1",1,1,"1",1,1,1
"ELK","ELK",1,"SSWI1","1",1,1,"1",1,1,1
"ELK","ELK",1,"SSWI1","1",1,1,"1",1,1,1
"ELK","ELK",1,"SSWI1","1",1,1,"1",1,1,1
"ELK","ELK",1,"SSWI1","1",1,1,"1",1,1,1
"ELK","ELK",1,"SSWI1","1",1,1,"1",1,1,1
"ELK","ELK",1,"SSWI1","1",1,1,"1",1,1,1
"DEER","DEER",1,"SSWI1","1",1,1,"1",1,1,1
"BOBCAT","BOBCAT",1,"SSWI1","1",1,1,"1",1,1,1
"DEER","DEER",1,"SSWI1","1",1,1,"1",1,1,1
"DEER","DEER",1,"SSWI1","1",1,1,"1",1,1,1
"DEER","DEER",1,"SSWI1","1",1,1,"1",1,1,1
"DEER","DEER",1,"SSWI1","1",1,1,"1",1,1,1
"DEER","DEER",1,"SSWI1","1",1,1,"1",1,1,1
"BOBCAT","BOBCAT",1,"SSWI1","1",1,1,"1",1,1,1
"DEER","DEER",1,"SSWI1","1",1,1,"1",1,1,1
"DEER","DEER",1,"SSWI1","1",1,1,"1",1,1,1
"DEER","DEER",1,"SSWI1","1",1,1,"1",1,1,1
"DEER","DEER",1,"SSWI1","1",1,1,"1",1,1,1
"DEER","DEER",1,"SSWI1","1",1,1,"1",1,1,1
"DEER","DEER",1,"SSWI1","2",2,2,"2",1,1,1
"DEER","DEER",1,"SSWI1","1",1,1,"1",1,1,1
"ELK","ELK",1,"SSWI1","1",1,1,"1",1,1,1
"ELK","ELK",1,"SSWI1","1",1,1,"1",1,1,1
"DEER","DEER",1,"SSWI1","1",1,1,"1",1,1,1
"DEER","DEER",1,"SSWI1","1",1,1,"1",1,1,1
"DEER","DEER",1,"SSWI1","1",1,1,"1",1,1,1
"DEER","DEER",1,"SSWI1","1",1,1,"1",1,1,1
"DEER","DEER",1,"SSWI1","1",1,1,"1",1,1,1
"MARTEN","UNKNOWN",0,"SSWI1","1",1,1,"1",1,1,1
"DEER","DEER",1,"SSWI1","1",1,1,"1",1,1,1
"FISHER","FISHER",1,"SSWI1","1",1,1,"1",1,1,1
"DEER","DEER",1,"SSWI1","1",1,1,"1",1,1,1
"DEER","DEER",1,"SSWI1","1",1,1,"1",1,1,1
"DEER","DEER",1,"SSWI1","1",1,1,"1",1,1,1
"COYOTE","COYOTE",1,"SSWI1","1",1,1,"1",1,1,1
"UNKNOWN","COYOTE",0,"SSWI1","1",1,1,"1",1,1,1
"FOXGRAY","COYOTE",0,"SSWI1","1",1,1,"1",1,1,1
"DEER","DEER",1,"SSWI1","1",1,1,"1",1,1,1
"DEER","DEER",1,"SSWI1","1",1,1,"1",1,1,1
"DEER","DEER",1,"SSWI1","1",1,1,"1",1,1,1
"DEER","DEER",1,"SSWI1","1",1,1,"1",1,1,1
"DEER","DEER",1,"SSWI1","1",1,1,"1",1,1,1
"DEER","DEER",1,"SSWI1","1",1,1,"1",1,1,1
"DEER","DEER",1,"SSWI1","1",1,1,"1",1,1,1
"DEER","DEER",1,"SSWI1","1",1,1,"1",1,1,1
"DEER","DEER",1,"SSWI1","1",1,1,"1",1,1,1
"NOTHINGHERE","DEER",0,"SSWI1","0",0,0,"1",0,0,0
"DEER","DEER",1,"SSWI1","1",1,1,"1",1,1,1
"DEER","DEER",1,"SSWI1","1",1,1,"1",1,1,1
"DEER","DEER",1,"SSWI1","1",1,1,"1",1,1,1
"DEER","DEER",1,"SSWI1","1",1,1,"0",0,0,0
"DEER","DEER",1,"SSWI1","1",1,1,"1",1,1,1
"DEER","DEER",1,"SSWI1","1",1,1,"1",1,1,1
"DEER","DEER",1,"SSWI1","1",1,1,"1",1,1,1
"DEER","DEER",1,"SSWI1","1",1,1,"1",1,1,1
"ELK","DEER",0,"SSWI1","1",1,1,"1",1,1,1
"MINK","FISHER",0,"SSWI1","1",1,1,"1",1,1,1
"DEER","DEER",1,"SSWI1","1",1,1,"1",1,1,1
"DEER","DEER",1,"SSWI1","1",1,1,"1",1,1,1
"DEER","DEER",1,"SSWI1","1",1,1,"1",1,1,1
"DEER","DEER",1,"SSWI1","1",1,1,"1",1,1,1
"DEER","DEER",1,"SSWI1","1",1,1,"1",1,1,1
"DEER","DEER",1,"SSWI1","2",2,2,"2",1,1,1
"DEER","DEER",1,"SSWI1","2",2,2,"2",1,1,1
"DEER","DEER",1,"SSWI1","2",2,2,"2",1,1,1
"HUMAN","DEER",0,"SSWI1","0",0,0,"1",0,0,0
"DEER","DEER",1,"SSWI1","1",1,1,"1",1,1,1
"DEER","DEER",1,"SSWI1","1",1,1,"1",1,1,1
"DEER","DEER",1,"SSWI1","1",1,1,"1",1,1,1
"DEER","DEER",1,"SSWI1","1",1,1,"1",1,1,1
"DEER","DEER",1,"SSWI1","1",1,1,"1",1,1,1
"DEER","DEER",1,"SSWI1","1",1,1,"1",1,1,1
"DEER","DEER",1,"SSWI1","1",1,1,"1",1,1,1
"DEER","DEER",1,"SSWI1","1",1,1,"1",1,1,1
"DEER","DEER",1,"SSWI1","1",1,1,"1",1,1,1
"DEER","DEER",1,"SSWI1","1",1,1,"1",1,1,1
"DEER","DEER",1,"SSWI1","1",1,1,"1",1,1,1
"DEER","DEER",1,"SSWI1","1",1,1,"1",1,1,1
"DEER","DEER",1,"SSWI1","1",1,1,"1",1,1,1
"DEER","DEER",1,"SSWI1","1",1,1,"1",1,1,1
"SQUIRREL","SQUIRREL",1,"SSWI1","1",1,1,"1",1,1,1
"SQUIRREL","SQUIRREL",1,"SSWI1","1",1,1,"1",1,1,1
"BOBCAT","BOBCAT",1,"SSWI1","1",1,1,"1",1,1,1
"ELK","ELK",1,"SSWI1","2",2,2,"2",1,1,1
"ELK","ELK",1,"SSWI1","1",1,1,"1",1,1,1
"TURKEY","TURKEY",1,"SSWI1","3",3,3,"5",0,0,0
"NOTHINGHERE","NOTHINGHERE",1,"SSWI1","0",0,0,"0",1,1,1
"ELK","ELK",1,"SSWI1","1",1,1,"1",1,1,1
"DEER","DEER",1,"SSWI1","1",1,1,"1",1,1,1
"DEER","DEER",1,"SSWI1","1",1,1,"1",1,1,1
"DEER","DEER",1,"SSWI1","1",1,1,"1",1,1,1
"DEER","DEER",1,"SSWI1","1",1,1,"1",1,1,1
"DEER","DEER",1,"SSWI1","1",1,1,"1",1,1,1
"DEER","DEER",1,"SSWI1","1",1,1,"1",1,1,1
"DEER","DEER",1,"SSWI1","1",1,1,"1",1,1,1
"DEER","DEER",1,"SSWI1","2",2,2,"2",1,1,1
"DEER","DEER",1,"SSWI1","1",1,1,"1",1,1,1
"TURKEY","TURKEY",1,"SSWI1","1",1,1,"1",1,1,1
"TURKEY","TURKEY",1,"SSWI1","1",1,1,"1",1,1,1
"TURKEY","TURKEY",1,"SSWI1","1",1,1,"1",1,1,1
"TURKEY","TURKEY",1,"SSWI1","1",1,1,"1",1,1,1
"TURKEY","TURKEY",1,"SSWI1","1",1,1,"1",1,1,1
"TURKEY","TURKEY",1,"SSWI1","1",1,1,"1",1,1,1
"TURKEY","TURKEY",1,"SSWI1","1",1,1,"1",1,1,1
"TURKEY","TURKEY",1,"SSWI1","1",1,1,"1",1,1,1
"TURKEY","TURKEY",1,"SSWI1","1",1,1,"1",1,1,1
"TURKEY","TURKEY",1,"SSWI1","1",1,1,"1",1,1,1
"TURKEY","TURKEY",1,"SSWI1","1",1,1,"1",1,1,1
"TURKEY","TURKEY",1,"SSWI1","1",1,1,"1",1,1,1
"TURKEY","TURKEY",1,"SSWI1","1",1,1,"1",1,1,1
"TURKEY","TURKEY",1,"SSWI1","1",1,1,"1",1,1,1
"TURKEY","TURKEY",1,"SSWI1","1",1,1,"1",1,1,1
"TURKEY","TURKEY",1,"SSWI1","1",1,1,"1",1,1,1
"TURKEY","TURKEY",1,"SSWI1","1",1,1,"1",1,1,1
"TURKEY","TURKEY",1,"SSWI1","3",3,3,"3",1,1,1
"TURKEY","TURKEY",1,"SSWI1","1",1,1,"1",1,1,1
"TURKEY","TURKEY",1,"SSWI1","1",1,1,"1",1,1,1
"TURKEY","TURKEY",1,"SSWI1","2",2,2,"2",1,1,1
"TURKEY","TURKEY",1,"SSWI1","1",1,1,"1",1,1,1
"TURKEY","TURKEY",1,"SSWI1","1",1,1,"1",1,1,1
"TURKEY","TURKEY",1,"SSWI1","1",1,1,"3",0,0,0
"TURKEY","TURKEY",1,"SSWI1","2",2,2,"2",1,1,1
"TURKEY","TURKEY",1,"SSWI1","2",2,2,"2",1,1,1
"DEER","DEER",1,"SSWI1","2",2,2,"2",1,1,1
"DEER","DEER",1,"SSWI1","1",1,1,"1",1,1,1
"DEER","DEER",1,"SSWI1","1",1,1,"1",1,1,1
"ELK","ELK",1,"SSWI1","2",2,2,"2",1,1,1
"SQUIRREL","FISHER",0,"SSWI1","1",1,1,"1",1,1,1
"NOTHINGHERE","NOTHINGHERE",1,"SSWI1","0",0,0,"0",1,1,1
"UNKNOWN","FISHER",0,"SSWI1","1",1,1,"1",1,1,1
"TURKEY","TURKEY",1,"SSWI1","1",1,1,"1",1,1,1
"TURKEY","TURKEY",1,"SSWI1","2",2,2,"3",0,0,0
"TURKEY","TURKEY",1,"SSWI1","2",2,2,"4",0,0,0
"TURKEY","TURKEY",1,"SSWI1","3",3,3,"6",0,0,0
"TURKEY","TURKEY",1,"SSWI1","3",3,3,"3",1,1,1
"TURKEY","TURKEY",1,"SSWI1","1",1,1,"3",0,0,0
"TURKEY","TURKEY",1,"SSWI1","1",1,1,"4",0,0,0
"TURKEY","TURKEY",1,"SSWI1","1",1,1,"3",0,0,0
"TURKEY","TURKEY",1,"SSWI1","2",2,2,"2",1,1,1
